I,ID,ID1,LONV,LATV,COG_G,DA,CO_STOCK,DEM,AnalyticalHillshading,Slope,Aspect,CrossSectionalCurvature,LongitudinalCurvature,CovergenceIndex,ClosedDepressions,FlowAccumulation,TopographicWetnessIndex,LSFactor,ChannelNetworkBaseLevel,VerticalDistanceToChannelNetwork,ValleyDepth,RelativeSlopePosition,DEMSRE3a,etmnts3a,evmmod3a,g01igb3a,g02esa3a,g02igb3a,g03esa3a,g04esa3a,g04igb3a,g05esa3a,g06esa3a,g10igb3a,g11esa3a,g11igb3a,g12igb3a,g14esa3a,g15esa3a,g16esa3a,g18esa3a,g19esa3a,g21esa3a,gacgem3a,gachws3a,galhws3a,garhws3a,gcmhws3a,geaisg3a,gflhws3a,gfrhws3a,gglhws3a,ghshws3a,gkshws3a,glcesa3a,glcjrc3a,glphws3a,glvhws3a,glwwwf3a,glxhws3a,gphhws3a,gplhws3a,grghws3a,gsnhws3a,gsthws3a,gumhws3a,gvrhws3a,iflgre3a,inmsre3a,inssre3a,l02igb3a,l04igb3a,l05igb3a,l06igb3a,l07igb3a,l08igb3a,l09igb3a,l10igb3a,l11igb3a,l12igb3a,l13igb3a,l14igb3a,l3pobi3b,lammod3a,lasmod3a,ln1dms3a,ln2dms3a,lnmdms3a,opisre3a,px1wcl3a,px2wcl3a,px3wcl3a,px4wcl3a,SLPSRT3a,smkisr3a,tdhmod3a,tdlmod3a,tdmmod3a,tdsmod3a,tnhmod3a,tnlmod3a,tnmmod3a,tnsmod3a,twisre3a,tx1mod3a,tx2mod3a,tx3mod3a,tx4mod3a,tx5mod3a,tx6mod3a,wmkmod3a,precivs,dem30vs,ndvivs,tempovs,tempevs,acrisolvs,alisolvs,drenajevs,suelostvs,cober1vs,geolovs,arenovs,cambivs,ferravs,fluvivs,gleyvs,histo1vs,histo2vs,leptovs,luvivs,Phaevs
342,287,284,-71.8020,8.0670,50.78,1.45,22.09,2322.193889,2.039409161,1.570723176,3.234122753,114867.5547,72455.49219,0.794190943,-4.09E-05,7.37E-05,-15.19087315,3.004891634,1342.765747,979.4281006,839.7554932,0.538388789,2399,13352,4196,2,0,2,0,0,2,100,0,14,0,10,10,0,0,0,0,0,0,179,0,30,0,70,52,0,0,0,0,0,40,13,0,0,0,0,0,0,0,0,0,0,0,0,44,22.31379509,60,0,0,0,0,0,0,20,0,0,0,20,3,9,9,-2,-2,1,1541,66,64,117,95,41,1,24,14,19,3,12,-10,9,4,75,20,22,20,16,19,20,0,940,2346,4395,13.50199986,144,0,30,42,10,8,10,0,70,0,0,0,0,1.448500037,0,0,0
339,288,285,-70.1820,9.6170,21.373,1.4,8.98,1553.999738,1.200467825,1.570691586,4.464279175,-491458.3125,-570612,-3.689479113,1.80E-05,0.001527719,-11.0487318,6.403697968,837.6022949,716.3974609,1102.192383,0.393930197,1529,13783,4372,14,0,14,0,0,8,100,0,9,0,2,2,0,0,0,0,0,0,111,0,0,0,35,35,0,0,0,0,0,40,2,40,0,0,0,0,0,0,0,0,25,0,0,36,22.39223289,20,0,0,0,0,20,20,0,0,0,0,40,3,19,6,-10,-3,3,1476,77,71,91,104,21,1,29,17,24,3,18,12,15,1,90,24,27,24,25,27,24,0,1024,1613,7201,18.26650047,179,0,0,42,10,4,89,0,35,0,0,0,0,0.571500003,40,0,0
6,289,286,-70.6420,10.0370,9.723,1.5,4.38,1189.24978,1.757612705,1.570623159,3.661163568,827293.5625,617044.75,57.83430862,-2.40E-05,6.94E-05,-14.67669106,2.803113461,431.6393738,757.6103516,23.9128418,0.969402254,1266,14745,4578,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,273,0,0,0,100,80,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,36,22.02254295,100,0,0,0,0,0,0,0,0,0,0,0,5,38,23,2,NA,NA,1577,81,54,66,119,14,1,26,19,23,2,20,14,18,2,78,23,27,29,25,26,23,0,1023,970,8285,22.44599915,194,0,0,42,5,2,130,0,100,0,0,0,0,0,0,0,0
225,290,287,-70.4620,9.6670,14.542,1.4,6.11,200.9722258,0.86250478,1.569407821,5.094182968,-27755.42969,-26893.20313,-4.927302837,3.20E-06,0.008085631,-7.144501209,8.337990761,199.5749207,1.39730835,1503.638672,0.000928422,202,13959,5108,9,0,9,0,100,14,0,0,14,0,14,9,0,0,0,0,0,0,73,30,0,0,40,80,0,0,0,0,0,30,17,0,0,0,0,0,0,0,0,0,30,0,0,34,20.88958549,0,0,0,0,0,0,40,0,0,0,0,60,6,25,10,-25,NA,6,1553,99,72,100,135,2,1,35,23,29,3,25,4,20,4,141,28,33,29,32,33,28,0,1218,203,6529,27.43149948,275,30,0,42,3,14,111,0,40,0,0,0,0,0.169100001,0,0,0
315,291,288,-70.2320,9.7270,17.878,1.5,8.05,865.8332643,1.215098977,1.569900036,4.441683769,-182175.625,-552057.375,-2.204482079,-1.24E-05,0.000847832,-10.02560711,5.11483717,642.6060181,223.2272339,1375.863037,0.139596388,860,13783,4427,14,0,9,0,0,9,100,0,9,0,14,14,0,0,0,0,0,0,131,35,45,0,20,35,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,33,21.98697853,0,0,0,0,0,0,60,0,0,0,0,40,5,19,7,2,NA,NA,1514,67,62,73,97,3,1,30,16,25,3,21,11,18,2,98,24,28,27,28,29,25,0,878,802,8318,23.53800011,221,35,45,42,3,14,156,0,20,0,0,0,0,0.045299999,0,0,0
227,292,289,-70.5320,9.5370,10.06,1.5,4.53,236.1111293,0.78838861,1.569989204,5.577766895,23800.47852,-57454.67969,3.516760826,4.86E-07,0.000425872,-10.81894016,4.456826687,215.5565491,20.55458069,1411.860596,0.014349598,238,11579,4826,10,0,14,0,100,14,0,0,14,0,8,8,0,0,0,0,0,0,116,30,0,0,40,80,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,30,0,0,34,21.03998566,0,0,0,0,0,20,0,20,0,0,0,60,6,21,10,-14,-3,4,1557,90,72,97,139,3,1,32,22,28,3,24,12,20,3,135,28,32,27,32,32,27,0,1164,221,5188,27.31450081,274,30,0,42,3,14,27,0,40,0,0,0,0,0,0,0,0
294,293,290,-68.3520,10.3470,17.652,1.4,7.41,474.6661263,1.094607353,1.570740938,4.63228178,526854.875,66901.69531,17.00110817,1.14E-05,0.00012676,-14.77853966,3.449874878,339.7014465,134.9646912,951.8173828,0.124187447,456,14172,5479,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,53,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,30,21.1514473,100,0,0,0,0,0,0,0,0,0,0,0,6,39,23,-2,-1,1,1483,69,40,155,131,52,1,29,22,25,2,22,14,19,2,79,24,26,27,25,27,23,0,977,523,8218,25.35149956,242,0,0,42,7,2,123,0,70,0,0,0,0,0,0,30,0
118,294,291,-68.6320,10.3470,8.415,1.4,3.53,83.94446056,1.808007956,1.568835139,1.124691725,-174971.75,-296834.3438,-21.39977264,-2.55E-06,0.064997748,-4.482848167,13.25118732,83.94445801,0,1293.345215,0,83,14258,4479,9,0,9,25,50,14,25,0,14,0,9,14,0,0,0,0,0,0,44,0,0,0,60,72,0,0,40,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,0,34,20.74036026,0,0,0,0,0,0,60,0,0,0,0,40,6,20,9,-17,-3,4,1540,96,45,170,143,1,1,35,26,29,2,24,1,20,4,129,27,31,31,30,31,28,0,1361,82,7130,28.21800041,270,0,0,42,7,12,111,0,60,0,0,40,0,1.158499956,0,0,0
46,296,293,-66.0520,10.2070,6.288,1.45,2.74,28.69446602,1.281201243,1.56808126,0.3704198,-6460.787598,-291641.0938,2.808400393,-3.87E-07,8.62E-05,-11.55035496,3.020824909,25.61940765,3.075057983,959.5644531,0.003194402,31,15634,5425,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,148,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,33,20.73903847,100,0,0,0,0,0,0,0,0,0,0,0,7,49,20,-17,NA,4,1550,191,59,202,184,1,1,30,19,25,2,25,12,20,3,127,24,26,27,25,26,25,0,1867,28,8835,28.56900024,276,0,0,50,5,2,111,0,70,0,0,0,0,7.537099838,0,30,0
83,297,294,-66.2020,10.3170,7.715,1.5,3.47,59.5833324,2.354301453,1.567308068,2.310971975,39015.93359,22997.60547,11.42200184,-3.34E-07,6.94E-05,-11.67378712,2.803091288,38.83978271,20.74354935,1082.640869,0.018799929,62,15927,5364,2,0,2,0,0,8,100,0,2,0,2,2,0,0,0,0,0,0,205,0,0,0,100,72,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,34,20.67998123,80,0,0,0,0,20,0,0,0,0,0,0,7,45,22,-20,-1,5,1570,210,68,216,190,1,1,30,20,26,2,24,15,21,2,126,24,26,28,26,27,25,0,2070,58,8542,28.37400055,273,0,0,42,5,2,111,0,100,0,0,0,0,4.323400021,0,0,0
43,298,295,-71.6920,10.4570,4.333,1.5,1.95,21.33331585,2.210817099,1.568636298,2.920190811,1636.022339,-2180.944336,0.631806135,-9.53E-07,0.000485729,-9.514800072,4.751126766,5.046356678,16.28695869,531.6989746,0.029721491,21,8100,4005,10,0,14,75,25,14,0,0,14,0,14,14,0,0,0,0,0,0,26,0,0,0,0,72,0,0,0,0,0,30,13,0,100,0,0,0,0,0,0,0,0,0,0,34,20.63419151,0,0,0,0,0,0,0,20,0,0,0,80,1,10,7,-149,13,34,1570,22,12,58,87,1,1,37,21,29,4,26,17,23,2,131,31,38,30,31,30,28,0,532,23,4575,28.60149956,283,0,0,10,6,14,109,0,0,0,0,0,0,0.649999976,0,100,0
31,300,297,-71.0020,9.8170,14.278,1.4,6,13.88887586,1.969695926,1.567438126,3.344474792,14594.52344,5046.888672,10.05748558,1.04E-07,0.000148535,-10.2583456,3.74870801,7.522450447,6.366425514,580.2141113,0.010853455,14,9219,5077,9,0,9,0,0,9,100,0,9,0,9,9,0,0,0,0,0,0,69,0,0,0,100,72,0,0,0,0,0,40,18,0,0,0,0,0,0,0,0,0,0,0,0,34,20.67318153,0,0,0,0,0,0,100,0,0,0,0,0,1,12,6,-29,4,7,1569,77,67,150,179,1,1,32,24,28,2,25,15,22,3,131,29,34,27,29,30,29,0,1418,12.00220013,6883,28.67300034,278,0,0,50,5,14,111,0,100,0,0,0,0,4.65500021,0,0,0
154,301,298,-66.2820,9.0270,11.08,1.4,4.65,121.5000086,2.088694096,1.565918446,1.562663913,8441.948242,9930.048828,10.3317709,-9.97E-07,0.000240615,-8.709510803,4.7422328,118.6405106,2.85949707,163.2595215,0.017213544,121,11886,3702,9,0,9,0,0,9,75,0,9,25,9,8,0,0,0,0,0,0,125,0,0,0,0,80,0,0,30,0,0,110,13,0,0,0,0,0,0,0,0,0,0,70,0,34,20.72121239,0,0,0,0,0,0,100,0,0,0,0,0,4,15,12,2,NA,NA,1568,20,13,155,133,1,1,43,21,29,4,24,20,22,1,133,32,40,32,27,26,29,0,958,119,2998,27.97750092,267,0,0,31,7,9,130,0,0,0,0,30,0,0.226699993,0,0,0
21,303,300,-70.9720,9.6470,6.655,1.45,2.89,7.444450722,0.895971894,1.564345121,5.988636494,2425.042969,1078.387207,2.798542261,1.33E-07,0.001653921,-7.195388794,6.070302963,4.624803543,2.819647312,872.248291,0.003222204,7,11041,4754,9,0,10,0,100,9,0,0,9,0,14,9,0,0,0,0,0,0,54,0,0,0,100,72,0,0,0,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,0,33,20.69725037,0,0,0,0,0,0,60,20,0,0,0,20,1,14,10,-26,2,6,1570,83,70,126,152,0,1,33,21,29,2,25,16,21,2,132,29,36,25,31,31,29,0,1295,8.002200127,7299,28.6989994,280,0,0,50,5,14,111,0,100,0,0,0,0,4.929299831,0,0,0
26,305,302,-71.9620,11.6070,1.898,1.45,0.83,7.638879364,2.350637913,1.567720056,2.454239845,3183.057861,3458.644531,0.098250091,-6.47E-08,0.000185173,-10.31378651,3.772967815,6.22746563,1.41141367,755.59375,0.00186447,8,NA,1648,7,0,7,0,50,7,0,0,7,0,7,10,50,0,0,0,0,0,199,0,0,0,0,72,0,0,0,0,0,140,14,0,0,0,0,0,0,0,100,0,0,0,0,34,20.67318153,0,0,0,0,100,0,0,0,0,0,0,0,7,NA,NA,2,NA,NA,1569,36,10,25,69,1,1,42,23,32,4,27,21,24,2,134,32,34,35,33,37,31,0,421,9,1665,28.69249916,287,0,0,10,6,7,111,0,0,0,0,0,0,0.774399996,0,0,0
64,306,303,-70.8620,11.0270,7.812,1.35,3.16,43.02778462,0.794261098,1.568415403,5.359858036,4277.890137,2508.474609,0.853728712,1.64E-06,0.000622925,-9.168657303,4.993496895,37.67528152,5.35250473,368.5036621,0.014317016,43,NA,2522,7,0,7,0,100,7,0,0,14,0,10,10,0,0,0,0,0,0,103,0,0,0,80,72,20,0,0,0,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,33,20.72341347,0,0,0,0,60,0,0,20,0,0,0,20,7,NA,NA,-4,-1,1,1570,35,14,65,99,1,1,41,17,33,5,28,21,24,2,131,33,38,37,35,37,31,0,629,43,3208,28.4715004,278,0,0,10,6,7,111,0,80,0,20,0,0,0,0,0,0
233,308,305,-66.5120,10.6000,13.19,1.35,5.34,261.195174,0.944720745,1.570750952,6.091848373,-375860.4063,-746426,-3.737444401,-1.41E-05,0.000468967,-13.41283512,4.717887402,101.1043777,160.0907898,1351.277588,0.105924398,228,15996,5579,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,332,0,0,0,25,37,0,0,0,0,0,40,1,50,0,0,0,0,0,0,0,0,25,0,0,27,21.6640873,100,0,0,0,0,0,0,0,0,0,0,0,6,56,16,-10,NA,3,1498,121,44,111,77,50,1,30,20,25,2,24,18,21,1,77,24,25,26,26,27,25,0,1180,242,8799,27.1779995,234,0,0,42,5,2,123,0,25,0,0,0,0,0.002,50,0,0
260,309,306,-66.4020,10.5970,21.278,1.35,8.62,332.8059052,2.085150242,1.570741415,1.554886341,278066.6875,-90470.29688,2.172367811,3.00E-06,0.000322284,-13.25059509,4.691048145,67.19068909,265.6152344,1121.934814,0.191427499,268,16209,5662,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,416,0,0,0,25,37,0,0,0,0,0,40,1,50,0,0,0,0,0,0,0,0,25,0,0,34,20.24700928,100,0,0,0,0,0,0,0,0,0,0,0,5,54,18,-9,-2,2,1500,149,51,135,95,40,1,29,21,25,2,23,18,21,1,75,23,25,25,25,26,24,0,1291,443,8359,25.87150002,227,0,0,42,5,2,4,0,25,0,0,0,0,0.75029999,50,0,0
265,310,307,-66.0020,9.9770,11.07,1.4,4.65,492.9997614,2.352693558,1.570703387,2.439691782,-291941.25,-114867.5391,-19.94945526,-5.50E-06,0.000140248,-13.90297031,3.705939054,168.5514832,324.4482727,310.2895508,0.511153221,485,14333,5698,14,0,14,0,0,2,100,0,8,0,8,2,0,0,0,0,0,0,565,0,0,0,70,11,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,37,20.55307961,20,0,0,0,0,40,0,0,0,0,0,40,6,19,13,2,NA,NA,1520,56,17,125,125,31,1,27,20,23,2,22,11,20,2,86,22,25,26,23,24,23,0,1058,355,8269,26.44350052,253,0,0,41,5,14,115,0,70,0,0,0,0,0,0,30,0
239,1,308,-68.3108,10.3576,10.069,1.465,4.42,315.5274969,2.04232645,1.570551753,3.229276896,-1188366.625,-31974.53906,-37.92586899,26.05895996,0.010217196,-7.072463989,11.97144699,302.3494263,39.23703003,1091.537842,0.034699243,286,13342,4310,9,0,14,0,0,14,25,0,8,50,11,11,0,0,0,0,0,25,80,0,0,0,70,37,0,0,0,0,0,210,17,0,30,0,0,0,0,0,0,0,0,0,0,34,20.74687576,0,0,0,0,0,20,20,0,20,0,0,40,6,16,9,-23,2,5,1477,90,50,159,143,15,1,29,23,26,2,24,15,21,2,87,25,29,29,27,28,25,0,1327,271.0350952,6007,27.00250053,257,0,0,42,5,8,123,0,70,0,0,0,0,0.1131,0,30,0
97,2,309,-72.2316,8.2980,4.58,1.5,2.06,67.80555615,0.784614027,1.561059475,5.440377235,-21850.75977,-20052.85547,-9.034572601,1.10E-06,0.002898864,-5.990483761,7.11369133,67.6495285,0.156028748,1845.695313,8.45E-05,68,14704,5353,9,0,9,0,100,14,0,0,14,0,14,14,0,0,0,0,0,0,148,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,34,20.73298836,0,0,0,0,0,0,40,0,0,0,0,60,7,20,10,-14,-3,3,1564,243,189,168,197,0,1,34,22,28,3,24,13,22,3,133,26,29,27,29,31,28,0,2375,69,8911,28.30249977,275,0,0,23,3,14,111,0,100,0,0,0,0,3.894500017,0,0,0
98,3,310,-72.2339,8.2966,12.3,1.4,5.17,67.05556017,0.922398329,1.564962029,6.047641754,-15399.625,-12821.17676,-7.712846756,-2.92E-06,0.00454577,-5.591709137,8.535658836,67.05555725,0,1847.196045,0,67,15268,5441,14,0,14,0,100,14,0,0,14,0,14,14,0,0,0,0,0,0,148,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,34,20.69944191,0,0,0,0,0,0,0,0,0,0,0,100,7,22,14,-14,-3,3,1564,243,189,168,199,0,1,33,22,28,3,24,13,21,3,132,26,30,28,29,31,29,0,2385,66,5251,28.3220005,276,0,0,23,3,14,111,0,100,0,0,0,0,4.775400162,0,0,0
93,4,311,-72.2291,8.2953,5.28,1.45,2.3,67.80555615,0.784614027,1.561059475,5.440377235,-21850.75977,-20052.85547,-9.034572601,1.10E-06,0.002898864,-5.990483761,7.11369133,67.6495285,0.156028748,1845.695313,8.45E-05,68,14704,5353,9,0,9,0,100,14,0,0,14,0,14,14,0,0,0,0,0,0,148,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,34,20.73298836,0,0,0,0,0,0,40,0,0,0,0,60,7,20,10,-14,-3,3,1564,243,189,168,197,0,1,34,22,28,3,24,13,22,3,133,26,29,27,29,31,28,0,2375,69,8911,28.30249977,275,0,0,23,3,14,111,0,100,0,0,0,0,3.894500017,0,0,0
94,5,312,-72.2296,8.2923,11.19,1.4,4.7,67.80555615,0.784614027,1.561059475,5.440377235,-21850.75977,-20052.85547,-9.034572601,1.10E-06,0.002898864,-5.990483761,7.11369133,67.6495285,0.156028748,1845.695313,8.45E-05,68,14704,5353,9,0,9,0,100,14,0,0,14,0,14,14,0,0,0,0,0,0,148,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,34,20.73298836,0,0,0,0,0,0,40,0,0,0,0,60,7,20,10,-14,-3,3,1564,243,189,168,197,0,1,34,22,28,3,24,13,22,3,133,26,29,27,29,31,28,0,2375,69,8911,28.30249977,275,0,0,23,3,14,111,0,100,0,0,0,0,3.894500017,0,0,0
100,6,313,-72.2233,8.2921,16.42,1.45,7.14,68.33333339,0.82249558,1.564757943,5.216556072,-19534.44336,-27389.70117,-4.812399864,2.49E-06,0.001990395,-7.076337337,6.29936409,68.33333588,0,1844.282227,0,68,14004,5186,14,0,14,0,75,14,25,0,14,0,9,14,0,0,0,0,0,0,177,0,0,0,100,72,0,0,0,0,0,40,16,0,0,0,0,0,0,0,0,0,0,0,0,34,20.73298836,0,0,0,0,0,0,20,0,0,0,0,80,7,20,9,-14,-1,4,1563,243,188,167,195,0,1,34,22,28,3,26,12,22,4,132,26,29,27,29,31,28,0,2367,69,8691,28.30249977,275,0,0,23,3,14,111,0,100,0,0,0,0,3.359699965,0,0,0
101,7,314,-72.2233,8.2871,13.28,1.35,5.38,69.22222974,0.793850243,1.568066597,5.633315086,-24727.72656,-40458.55469,-4.49244833,-7.40E-07,0.001885506,-7.692350864,6.527692795,69.222229,0,1866.088623,0,68,14833,5264,14,0,14,0,75,14,25,0,14,0,14,14,0,0,0,0,0,0,141,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,34,20.70680428,0,0,0,0,0,0,0,0,0,0,0,100,7,21,11,-16,-2,4,1562,243,189,166,194,1,1,34,23,28,3,26,12,21,4,131,26,29,28,29,32,28,0,2368,69.00219727,7074,28.30249977,275,0,0,23,3,14,111,0,100,0,0,0,0,2.756400108,0,0,0
104,8,315,-72.2171,8.2849,8.82,1.4,3.7,69.22222974,0.793850243,1.568066597,5.633315086,-24727.72656,-40458.55469,-4.49244833,-7.40E-07,0.001885506,-7.692350864,6.527692795,69.222229,0,1866.088623,0,68,14833,5264,14,0,14,0,75,14,25,0,14,0,14,14,0,0,0,0,0,0,141,0,0,0,100,72,0,0,0,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,34,20.70680428,0,0,0,0,0,0,0,0,0,0,0,100,7,21,11,-16,-2,4,1562,243,189,166,194,1,1,34,23,28,3,26,12,21,4,131,26,29,28,29,32,28,0,2368,69.00219727,7074,28.30249977,275,0,0,23,3,14,111,0,100,0,0,0,0,2.756400108,0,0,0
326,9,316,-68.1456,10.3366,47.819,1.5,21.52,1190.528024,0.872661352,1.570712209,5.927653313,1038287.5,366426.1563,11.1295681,5.21E-05,9.77E-05,-14.36397839,3.447608471,224.5288391,965.9992676,325.9821777,0.747688174,1243,13218,4733,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,489,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,31,22.61868477,100,0,0,0,0,0,0,0,0,0,0,0,5,20,22,-18,-2,4,1529,63,37,142,127,27,1,25,17,21,2,20,14,17,1,62,20,21,19,20,23,22,0,1107,1016,4773,22.14699936,206,0,0,42,5,2,123,0,70,0,0,0,0,1.02670002,0,30,0
306,10,317,-68.1366,10.3834,50.036,1.458,21.88,616.2225345,0.824219763,1.570718169,5.780094624,1091802.75,-548440,15.81096745,-2.84E-07,8.02E-05,-15.04105282,3.055565596,150.7518921,465.4706421,858.5839844,0.351549417,666,14442,5705,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,176,0,0,0,70,37,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,29,21.87535667,100,0,0,0,0,0,0,0,0,0,0,0,5,33,25,-27,1,6,1531,49,30,149,140,32,1,27,18,24,2,23,13,20,2,71,22,23,24,24,25,23,0,1182,397,8957,26.1704998,250,0,0,42,5,2,4,0,70,0,0,0,0,0,0,30,0
136,11,318,-68.1568,10.4576,1.418,1.449,0.62,108.3888078,2.151212454,1.569851875,3.039086103,-159054.4844,49407.84766,-6.799245358,18.14036751,0.006716038,-6.140950203,11.00785446,60.29618835,66.23298645,1289.871582,0.04884062,76,15471,5455,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,22,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,34,20.68629837,100,0,0,0,0,0,0,0,0,0,0,0,6,53,18,-59,3,13,1506,113,54,106,108,8,1,31,22,26,2,24,9,21,3,103,25,26,26,27,28,26,0,1159,93,8905,28.14649963,270,0,0,42,7,2,99,0,70,0,0,0,0,0.704699993,0,30,0
152,12,319,-68.1655,10.4566,6.79,1.45,2.95,153.0554589,2.327726841,1.57065022,2.115478992,147443.4375,202325.6563,-1.334593296,6.79E-06,0.000336927,-12.22755146,4.7329216,61.79230118,91.26316833,1259.550781,0.067561612,127,15509,5585,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,24,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,34,20.64472389,100,0,0,0,0,0,0,0,0,0,0,0,6,52,18,-50,3,11,1513,113,56,116,119,22,1,30,21,26,2,24,9,21,3,100,25,26,26,27,28,26,0,1145,97,8549,28.12050056,267,0,0,42,7,2,99,0,70,0,0,0,0,0.759500027,0,30,0
137,13,320,-68.1620,10.4573,13.687,1.5,6.16,153.0554589,2.327726841,1.57065022,2.115478992,147443.4375,202325.6563,-1.334593296,6.79E-06,0.000336927,-12.22755146,4.7329216,61.79230118,91.26316833,1259.550781,0.067561612,127,15509,5585,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,24,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,34,20.64472389,100,0,0,0,0,0,0,0,0,0,0,0,6,52,18,-50,3,11,1513,113,56,116,119,22,1,30,21,26,2,24,9,21,3,100,25,26,26,27,28,26,0,1145,97,8549,28.12050056,267,0,0,42,7,2,99,0,70,0,0,0,0,0.759500027,0,30,0
257,14,321,-68.1753,10.4492,15.89,1.5,7.15,370.250563,1.422131181,1.570707917,0.574387252,734352.5625,567338.375,17.37563133,-1.37E-05,0.000106159,-13.99934196,3.671705008,77.69052887,292.5600281,1041.624512,0.219280034,358,14803,5383,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,74,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,33,21.17370033,100,0,0,0,0,0,0,0,0,0,0,0,6,45,24,-33,2,8,1553,86,44,145,140,27,1,30,17,25,3,23,9,20,3,88,24,24,25,26,27,25,0,1277,313,8581,26.71649933,248,0,0,42,7,2,123,0,70,0,0,0,0,0.469199985,0,30,0
181,15,322,-68.1573,10.4352,12.465,1.5,5.61,137.7779783,1.868134737,1.570588946,1.212663054,-195169,-21686.18359,-10.1562624,6.28E-06,0.005714858,-8.165001869,9.944396019,84.28768921,53.49029541,1291.859375,0.039759401,102,15398,5400,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,56,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,33,20.71816635,100,0,0,0,0,0,0,0,0,0,0,0,6,48,22,-34,1,8,1488,112,56,114,116,12,1,31,21,26,2,23,15,21,2,98,25,26,26,27,28,25,0,1245,86,8810,28.19199944,269,0,0,42,7,2,123,0,70,0,0,0,0,0.359100014,0,30,0
145,16,323,-68.1615,10.4428,17.868,1.481,7.94,166.5005544,1.712554336,1.57070303,0.986581147,213231.875,-32074.34961,6.595321178,-5.03E-06,0.000278759,-13.21219349,4.251721859,74.07135773,92.42919159,1252.834717,0.068707108,138,15471,5449,2,0,2,0,0,2,100,0,2,0,2,2,0,0,0,0,0,0,71,0,0,0,70,72,0,0,0,0,0,40,1,0,30,0,0,0,0,0,0,0,0,0,0,32,21.03579712,100,0,0,0,0,0,0,0,0,0,0,0,6,50,21,-37,2,9,1498,112,56,117,120,33,1,29,21,26,2,23,9,20,3,96,25,25,26,27,28,25,0,1181,109,8637,28.04249954,267,0,0,42,7,2,99,0,70,0,0,0,0,1.060899973,0,30,0
45,17,324,-68.1503,10.4756,18.983,1.5,8.54,45.50035093,1.153211951,1.570653319,0.17462185,-112886.6563,8925.777344,-5.113149643,2.38E-08,0.001979143,-10.82501316,6.292375088,23.63343048,21.86692047,1351.226318,0.015925299,32,13553,4570,14,0,14,25,0,14,75,0,14,0,14,14,0,0,0,0,0,0,19,0,0,0,70,72,0,0,0,0,0,20,13,0,30,0,0,0,0,0,0,0,0,0,0,33,20.78884888,0,0,0,0,0,0,0,0,0,0,0,100,7,21,8,-174,16,39,1541,115,49,95,94,19,1,33,23,27,2,25,13,22,3,112,27,29,28,29,29,27,0,1036,10,4190,28.68600082,272,0,0,42,7,14,33,0,70,0,0,0,0,3.558500051,0,30,0
